streetNumber,streetName,suburbName,status,postcode,lat,lng
21,Ridge Place,Surry Hills,1.0,2010.0,-33.89164470000001,151.21496069999995
23,Ridge Place,Surry Hills,1.0,2010.0,-33.89164470000001,151.21496069999995
25,Ridge Place,Surry Hills,1.0,2010.0,-33.89164470000001,151.21496069999995
27,Ridge Place,Surry Hills,1.0,2010.0,-33.89164470000001,151.21496069999995
29,Ridge Place,Surry Hills,1.0,2010.0,-33.89164470000001,151.21496069999995
1,Ridge Street,Surry Hills,1.0,2010.0,-33.8913782,151.2151366
3,Ridge Street,Surry Hills,1.0,2010.0,-33.89138500000001,151.21507490000005
5,Ridge Street,Surry Hills,1.0,2010.0,-33.891372600000004,151.2151986
7,Ridge Street,Surry Hills,1.0,2010.0,-33.8914071,151.2152373
9,Ridge Street,Surry Hills,1.0,2010.0,-33.8914143,151.21528999999995
11,Ridge Street,Surry Hills,1.0,2010.0,-33.891386,151.21536940000001
13,Ridge Street,Surry Hills,1.0,2010.0,-33.8914278,151.21536899999995
15,Ridge Street,Surry Hills,1.0,2010.0,-33.8914105,151.2154263
17,Ridge Street,Surry Hills,1.0,2010.0,-33.8914092,151.21546930000005
19,Ridge Street,Surry Hills,1.0,2010.0,-33.8914208,151.2155148
21,Ridge Street,Surry Hills,1.0,2010.0,-33.8914382,151.2155831
23,Ridge Street,Surry Hills,1.0,2010.0,-33.8914298,151.21562859999997
25,Ridge Street,Surry Hills,1.0,2010.0,-33.8914637,151.2156541
27,Ridge Street,Surry Hills,1.0,2010.0,-33.8914529,151.2157197
29,Ridge Street,Surry Hills,1.0,2010.0,-33.891450299999995,151.21578799999997
1,Riley Street,Surry Hills,1.0,2011.0,-33.87242979999999,151.21575790000003
3,Riley Street,Surry Hills,1.0,2011.0,-33.87246210000001,151.2157513
5,Riley Street,Surry Hills,1.0,2011.0,-33.872526799999996,151.2157382
7,Riley Street,Surry Hills,1.0,2011.0,-33.872559100000004,151.2157317
9,Riley Street,Surry Hills,1.0,2011.0,-33.872559100000004,151.2157317
11,Riley Street,Surry Hills,1.0,2011.0,-33.8726425,151.2155411
13,Riley Street,Surry Hills,1.0,2011.0,-33.8726451,151.215562
15,Riley Street,Surry Hills,1.0,2011.0,-33.8726451,151.215562
17,Riley Street,Surry Hills,1.0,2011.0,-33.8726451,151.215562
19,Riley Street,Surry Hills,1.0,2011.0,-33.8727435,151.2154934
21,Riley Street,Surry Hills,1.0,2011.0,-33.8727435,151.2154934
23,Riley Street,Surry Hills,1.0,2011.0,-33.8728744,151.2154044
25,Riley Street,Surry Hills,1.0,2011.0,-33.8728726,151.21539230000005
27,Riley Street,Surry Hills,1.0,2011.0,-33.8728726,151.21539230000005
29,Riley Street,Surry Hills,1.0,2011.0,-33.872874200000005,151.2154042
1,Rutland Street,Surry Hills,1.0,2010.0,-33.8867894,151.2073449
3,Rutland Street,Surry Hills,1.0,2010.0,-33.8867894,151.2073449
5,Rutland Street,Surry Hills,1.0,2010.0,-33.8867894,151.2073449
7,Rutland Street,Surry Hills,1.0,2010.0,-33.8867895,151.207345
9,Rutland Street,Surry Hills,1.0,2010.0,-33.8868158,151.2077565
11,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
13,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
15,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
17,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
19,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
21,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
23,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
25,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
27,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
29,Rutland Street,Surry Hills,1.0,2010.0,-33.886724900000004,151.20777560000005
1,Samuel Street,Surry Hills,1.0,2010.0,-33.8806054,151.21207719999995
3,Samuel Street,Surry Hills,1.0,2010.0,-33.8806054,151.21207719999995
5,Samuel Street,Surry Hills,1.0,2010.0,-33.8806076,151.21212240000003
7,Samuel Street,Surry Hills,1.0,2010.0,-33.8806509,151.2120489
9,Samuel Street,Surry Hills,1.0,2010.0,-33.8806811,151.21204719999997
11,Samuel Street,Surry Hills,1.0,2010.0,-33.880711100000006,151.2120457
13,Samuel Street,Surry Hills,1.0,2010.0,-33.880742299999994,151.21204319999995
15,Samuel Street,Surry Hills,1.0,2010.0,-33.8807744,151.2120406
17,Samuel Street,Surry Hills,1.0,2010.0,-33.880795500000005,151.2120392
19,Samuel Street,Surry Hills,1.0,2010.0,-33.880830100000004,151.2120541
21,Samuel Street,Surry Hills,1.0,2010.0,-33.8808616,151.2120997
23,Samuel Street,Surry Hills,1.0,2010.0,-33.88090220000001,151.2120305
25,Samuel Street,Surry Hills,1.0,2010.0,-33.880935799999996,151.2120769
27,Samuel Street,Surry Hills,1.0,2010.0,-33.88097570000001,151.2120769
29,Samuel Street,Surry Hills,1.0,2010.0,-33.8810149,151.2120247
1,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
3,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
5,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
7,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
9,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
11,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
13,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
15,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
17,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
19,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
21,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
23,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
25,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
27,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
29,Sandwell Street,Surry Hills,1.0,2010.0,-33.8853143,151.216813
1,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
3,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
5,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
7,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
9,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
11,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
13,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
15,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
17,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
19,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
21,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
23,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
25,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
27,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
29,Sheas Lane,Surry Hills,1.0,2010.0,-33.8849025,151.2145371
1,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
3,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
5,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
7,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
9,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
11,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
13,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
15,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
17,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
19,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
21,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
23,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
25,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
27,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
29,Short Place,Surry Hills,1.0,2010.0,-33.88283320000001,151.21669740000004
1,Short Street,Surry Hills,1.0,2021.0,-33.8838398,151.2191565
3,Short Street,Surry Hills,1.0,2021.0,-33.8838113,151.219167
5,Short Street,Surry Hills,1.0,2010.0,-33.8824915,151.21661699999999
7,Short Street,Surry Hills,1.0,2010.0,-33.882485100000004,151.2165889
9,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
11,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
13,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
15,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
17,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
19,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
21,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
23,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
25,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
27,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
29,Short Street,Surry Hills,1.0,2010.0,-33.882481899999995,151.21657480000005
1,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
3,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
5,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
7,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
9,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
11,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
13,Smith Street,Surry Hills,1.0,2010.0,-33.8802937,151.2116789
15,Smith Street,Surry Hills,1.0,2010.0,-33.880348,151.2116012
17,Smith Street,Surry Hills,1.0,2010.0,-33.880365600000005,151.2117205
19,Smith Street,Surry Hills,1.0,2010.0,-33.880376,151.2117454
21,Smith Street,Surry Hills,1.0,2010.0,-33.8805812,151.2117352
23,Smith Street,Surry Hills,1.0,2010.0,-33.8807863,151.21172040000005
25,Smith Street,Surry Hills,1.0,2010.0,-33.8809915,151.21170569999995
27,Smith Street,Surry Hills,1.0,2010.0,-33.8810939,151.2116983
29,Smith Street,Surry Hills,1.0,2010.0,-33.8810939,151.2116983
1,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
3,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
5,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
7,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
9,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
11,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
13,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
15,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
17,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
19,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
21,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
23,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
25,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
27,Sophia Lane,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
29,Sophia Lane,Surry Hills,1.0,2010.0,-33.8851033,151.21192299999996
1,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
3,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
5,Sophia Street,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
7,Sophia Street,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
9,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
11,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
13,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
15,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
17,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
19,Sophia Street,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
21,Sophia Street,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
23,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
25,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
27,Sophia Street,Surry Hills,1.0,2010.0,-33.8853588,151.2115488
29,Sophia Street,Surry Hills,1.0,2010.0,-33.8853581,151.2115493
1,South Dowling Street,Surry Hills,1.0,2021.0,-33.8860664,151.2180719
3,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
5,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
7,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
9,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
11,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
13,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
15,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
17,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
19,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
21,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
23,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
25,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
27,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
29,South Dowling Street,Surry Hills,1.0,2021.0,-33.9023603,151.2147314
1,Stanley Street,Surry Hills,1.0,2010.0,-33.8755776,151.2128605
3,Stanley Street,Surry Hills,1.0,2010.0,-33.875569,151.2129251
5,Stanley Street,Surry Hills,1.0,2010.0,-33.875597,151.2129928
7,Stanley Street,Surry Hills,1.0,2010.0,-33.87556970000001,151.2130559
9,Stanley Street,Surry Hills,1.0,2010.0,-33.8756172,151.21311740000004
11,Stanley Street,Surry Hills,1.0,2010.0,-33.875635100000004,151.2132225
13,Stanley Street,Surry Hills,1.0,2010.0,-33.875632700000004,151.2132231
15,Stanley Street,Surry Hills,1.0,2010.0,-33.875632700000004,151.2132231
17,Stanley Street,Surry Hills,1.0,2010.0,-33.875635100000004,151.2132225
19,Stanley Street,Surry Hills,1.0,2010.0,-33.8756926,151.21333959999995
21,Stanley Street,Surry Hills,1.0,2010.0,-33.8756761,151.2134879
23,Stanley Street,Surry Hills,1.0,2010.0,-33.87569379999999,151.2135632
25,Stanley Street,Surry Hills,1.0,2010.0,-33.875719200000006,151.2136149
27,Stanley Street,Surry Hills,1.0,2010.0,-33.8757175,151.213697
29,Stanley Street,Surry Hills,1.0,2010.0,-33.8757175,151.213697
1,Steel Street,Surry Hills,1.0,2010.0,-33.8870485,151.2113494
3,Steel Street,Surry Hills,1.0,2010.0,-33.887141799999995,151.2114167
5,Steel Street,Surry Hills,1.0,2010.0,-33.8871637,151.2113289
7,Steel Street,Surry Hills,1.0,2010.0,-33.887190999999994,151.2113119
9,Steel Street,Surry Hills,1.0,2010.0,-33.887218100000005,151.2112891
11,Steel Street,Surry Hills,1.0,2010.0,-33.887254,151.21122549999995
13,Steel Street,Surry Hills,1.0,2010.0,-33.88732150000001,151.2112239
15,Steel Street,Surry Hills,1.0,2010.0,-33.887352299999996,151.2112068
17,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
19,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
21,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
23,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
25,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
27,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
29,Steel Street,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
1,Steel Lane,Surry Hills,1.0,2010.0,-33.8875222,151.21165249999999
3,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
5,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
7,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
9,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
11,Steel Lane,Surry Hills,1.0,2010.0,-33.887254,151.21122549999995
13,Steel Lane,Surry Hills,1.0,2010.0,-33.88732150000001,151.2112239
15,Steel Lane,Surry Hills,1.0,2010.0,-33.887352299999996,151.2112068
17,Steel Lane,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
19,Steel Lane,Surry Hills,1.0,2010.0,-33.8874015,151.21132319999995
21,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
23,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
25,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
27,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
29,Steel Lane,Surry Hills,1.0,2010.0,-33.887545200000005,151.21163909999999
1,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
3,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
5,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
7,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
9,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
11,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
13,Terry Street,Surry Hills,1.0,2010.0,-33.8838566,151.2087582
15,Terry Street,Surry Hills,1.0,2010.0,-33.8838437,151.20866189999995
17,Terry Street,Surry Hills,1.0,2010.0,-33.883895200000005,151.2086555
19,Terry Street,Surry Hills,1.0,2010.0,-33.8839221,151.2086501
21,Terry Street,Surry Hills,1.0,2010.0,-33.8839378,151.20863909999997
23,Terry Street,Surry Hills,1.0,2010.0,-33.883975799999995,151.2086397
25,Terry Street,Surry Hills,1.0,2010.0,-33.8840024,151.2086344
27,Terry Street,Surry Hills,1.0,2010.0,-33.8840297,151.2086292
29,Terry Street,Surry Hills,1.0,2010.0,-33.8840578,151.2086237
1,Tudor Street,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
3,Tudor Street,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
5,Tudor Street,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
7,Tudor Street,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
9,Tudor Street,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
11,Tudor Street,Surry Hills,1.0,2010.0,-33.887589399999996,151.21252900000005
13,Tudor Street,Surry Hills,1.0,2010.0,-33.8875807,151.21256699999995
15,Tudor Street,Surry Hills,1.0,2010.0,-33.8875486,151.2126233
17,Tudor Street,Surry Hills,1.0,2010.0,-33.8875602,151.2126689
19,Tudor Street,Surry Hills,1.0,2010.0,-33.88759170000001,151.2127144
21,Tudor Street,Surry Hills,1.0,2010.0,-33.887620299999995,151.21278230000001
23,Tudor Street,Surry Hills,1.0,2010.0,-33.88760070000001,151.2128282
25,Tudor Street,Surry Hills,1.0,2010.0,-33.887642299999996,151.2128883
27,Tudor Street,Surry Hills,1.0,2010.0,-33.88764889999999,151.2129418
29,Tudor Street,Surry Hills,1.0,2010.0,-33.8876618,151.2129952
1,Tudor Place,Surry Hills,1.0,2010.0,-33.887118799999996,151.2132123
3,Tudor Place,Surry Hills,1.0,2010.0,-33.8875494,151.21253869999995
5,Tudor Place,Surry Hills,1.0,10017.0,40.7479794,-73.97086350000002
7,Tudor Place,Surry Hills,1.0,2010.0,-33.887118799999996,151.2132123
9,Tudor Place,Surry Hills,1.0,2010.0,-33.8871188,151.2132123
11,Tudor Place,Surry Hills,1.0,2010.0,-33.887118799999996,151.2132123
13,Tudor Place,Surry Hills,1.0,2010.0,-33.8875807,151.21256699999995
15,Tudor Place,Surry Hills,1.0,2010.0,-33.8875486,151.2126233
17,Tudor Place,Surry Hills,1.0,2010.0,-33.8875602,151.2126689
19,Tudor Place,Surry Hills,1.0,2010.0,-33.88759170000001,151.2127144
21,Tudor Place,Surry Hills,1.0,2010.0,-33.887620299999995,151.21278230000001
23,Tudor Place,Surry Hills,1.0,2010.0,-33.88760070000001,151.2128282
25,Tudor Place,Surry Hills,1.0,2010.0,-33.887642299999996,151.2128883
27,Tudor Place,Surry Hills,1.0,2010.0,-33.88764889999999,151.2129418
29,Tudor Place,Surry Hills,1.0,2010.0,-33.8876618,151.2129952
1,Uther Street,Surry Hills,1.0,2010.0,-33.885495899999995,151.2103066
3,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
5,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
7,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
9,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
11,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
13,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
15,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
17,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
19,Uther Street,Surry Hills,1.0,2010.0,-33.885495899999995,151.2103066
21,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
23,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
25,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
27,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
29,Uther Street,Surry Hills,1.0,2010.0,-33.885361100000004,151.2103849
1,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
3,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
5,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
7,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
9,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
11,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
13,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
15,Violet Street,Surry Hills,1.0,2196.0,-33.9352958,151.0666592
17,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
19,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
21,Violet Street,Surry Hills,1.0,2024.0,-33.9053307,151.262585
23,Violet Street,Surry Hills,1.0,2010.0,-33.889179,151.2146412
